,,,,,mean_pi_width,mean_pi_width,mean_coverage_eps,mean_coverage_eps,winkler_score_norm,winkler_score_norm
,,,,,mean,std,mean,std,mean,std
dataset,ts_instance,fc_model,uc_model,alpha,,,,,,
hydro-531_basin_list.txt,03285000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.1,1.3439248365615188,0.046514675572430116,-0.06529805352798052,0.008781413134105364,0.9671016735371784,0.007564315424235
hydro-531_basin_list.txt,03285000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.15,1.0073943992220138,0.03783868435223108,-0.10174878345498783,0.007767392207495229,0.8114513002676349,0.020723269367342582
hydro-531_basin_list.txt,03285000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.05,3.770743326114042,0.045598003868435086,0.001490267639902662,0.002388325018124442,2.043974977633587,0.009419634150657582
hydro-531_basin_list.txt,03285000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.1,2.0434343686776004,0.014031673251332161,0.010203771289537727,0.000908174820923039,1.3616063726864531,0.0017277932326775086
hydro-531_basin_list.txt,03285000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.15,1.4394478457560649,0.008247581760438563,0.02956204379562044,0.0012903408415813047,1.041161758371253,0.008133664151097836
hydro-531_basin_list.txt,03291780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.05,5.658221367447481,,-0.0059610705596107455,,3.838113821802747,
hydro-531_basin_list.txt,03291780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.1,2.570109330824692,,-0.012834549878345508,,2.4825823346311946,
hydro-531_basin_list.txt,03291780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.15,1.674007168760265,,-0.01697080291970801,,1.8531741419997703,
hydro-531_basin_list.txt,03291780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.05,5.178392699346345,,-0.024513381995133796,,3.8977984849300116,
hydro-531_basin_list.txt,03291780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.1,2.5852111364984456,,-0.042031630170316275,,2.5318311545630343,
hydro-531_basin_list.txt,03291780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.15,1.5415943855025473,,-0.0543795620437956,,1.8637728518891372,
hydro-531_basin_list.txt,03291780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.05,5.327613853679521,,-0.0762165450121655,,4.2000490122674705,
hydro-531_basin_list.txt,03291780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.1,3.5245465092052797,,-0.06423357664233573,,2.608666334332886,
hydro-531_basin_list.txt,03291780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.15,2.57397710584521,,-0.05590024330900248,,1.9786660297517344,
hydro-531_basin_list.txt,03291780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.05,6.375792191212049,,-0.002311435523114344,,3.8431117750223898,
hydro-531_basin_list.txt,03291780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.1,3.0024630566039225,,-0.004927007299270064,,2.4601420003250487,
hydro-531_basin_list.txt,03291780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.15,1.8473952803806086,,-0.009063260340632567,,1.8340714654608312,
hydro-531_basin_list.txt,03291780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.05,2.8892530124960807,0.12383697127323662,-0.037135036496350346,0.006955350745759907,1.9507971844434302,0.05109585476479731
hydro-531_basin_list.txt,03291780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.1,1.9880878967108373,0.06121856237116855,-0.08673965936739655,0.023032841714126156,1.4697650329611829,0.024683476592557107
hydro-531_basin_list.txt,03291780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.15,1.5060795689151236,0.05744649164042125,-0.12455900243309004,0.013419671120700695,1.255688059483007,0.024630191569842416
hydro-531_basin_list.txt,03291780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.05,5.366096715259291,0.04035828728846771,0.0001976885644768972,0.001558234605529126,3.5071775002774404,0.011890254478400674
hydro-531_basin_list.txt,03291780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.1,2.5148103923656935,0.010718368196517376,0.007162408759124078,0.000908174820923039,2.2417376133978113,0.009829560783648668
hydro-531_basin_list.txt,03291780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.15,1.644124145159575,0.0045344134556527145,0.02119829683698296,0.0014156772144940123,1.6765121062569825,0.009242116307594667
hydro-531_basin_list.txt,03338780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.05,3.329333524924415,,0.0037712895377128436,,1.927864716426807,
hydro-531_basin_list.txt,03338780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.1,1.71520150954996,,-0.0006690997566910217,,1.2679567742682631,
hydro-531_basin_list.txt,03338780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.15,1.1706925143653168,,-0.0005474452554744824,,0.9675556555392624,
hydro-531_basin_list.txt,03338780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.05,2.7107992633234557,,-0.033637469586374744,,1.8424286116614208,
hydro-531_basin_list.txt,03338780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.1,1.6121966114988293,,-0.04081508515815088,,1.2427129169143998,
hydro-531_basin_list.txt,03338780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.15,1.0815787249020417,,-0.04221411192214111,,0.9549639363340646,
hydro-531_basin_list.txt,03338780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.05,3.103252891858999,,-0.0713503649635036,,2.1097216671853896,
hydro-531_basin_list.txt,03338780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.1,1.6468451773054409,,-0.0982968369829684,,1.3524654159582121,
hydro-531_basin_list.txt,03338780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.15,1.1619687463245252,,-0.11368613138686137,,1.012088401475638,
hydro-531_basin_list.txt,03338780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.05,3.3492595386258586,,-0.004136253041362489,,1.7715953409608336,
hydro-531_basin_list.txt,03338780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.1,1.8740586171837619,,-0.004927007299270064,,1.213286548495602,
hydro-531_basin_list.txt,03338780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.15,1.228335726707086,,-0.007846715328467174,,0.9381384914666332,
hydro-531_basin_list.txt,03338780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.05,1.8517262088610744,0.08858881355610354,-0.020863746958637477,0.004698552403185896,1.0636888404222151,0.027364191904929343
hydro-531_basin_list.txt,03338780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.1,1.2868326234601781,0.0331753715327825,-0.03184306569343065,0.011806599114222447,0.8090204012767798,0.01855179837663036
hydro-531_basin_list.txt,03338780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.15,0.9783633082670017,0.016868734031771502,-0.05194647201946473,0.009929943866979613,0.6852767311466605,0.0150834546748128
hydro-531_basin_list.txt,03338780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.05,2.2130593091811432,0.005536553916148664,-0.003223844282238472,0.0034498579738794686,1.3953189535032922,0.02840409523913773
hydro-531_basin_list.txt,03338780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.1,1.39970941223893,0.009059786447661061,0.004729318734793209,0.0017271619056569915,0.921566403155819,0.012051248330642557
hydro-531_basin_list.txt,03338780_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.15,1.0407135006937667,0.004016189133694675,0.022718978102189757,0.003818898662173032,0.7107363131866185,0.004541752827888403
hydro-531_basin_list.txt,03340800_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.05,2.7982275644611847,,-0.0056569343065693695,,1.8863199972219022,
hydro-531_basin_list.txt,03340800_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.1,1.3871354580904445,,-0.023479318734793225,,1.228853585923639,
hydro-531_basin_list.txt,03340800_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.15,1.0115947861886083,,-0.027919708029197104,,0.9361505088513117,
hydro-531_basin_list.txt,03340800_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.05,2.5822266778770446,,-0.03607055961070564,,1.8971984283369796,
hydro-531_basin_list.txt,03340800_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.1,1.4017465109880243,,-0.04750608272506082,,1.2238276706253055,
hydro-531_basin_list.txt,03340800_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.15,0.9651911765554525,,-0.0555961070559611,,0.9257156232297856,
hydro-531_basin_list.txt,03340800_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.05,2.8609722399327295,,-0.07591240875912413,,2.1494800799815614,
hydro-531_basin_list.txt,03340800_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.1,1.6376364498859195,,-0.09525547445255475,,1.3266451050258095,
hydro-531_basin_list.txt,03340800_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.15,1.1519075491422575,,-0.08509732360097325,,0.9937319758615413,
hydro-531_basin_list.txt,03340800_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.05,3.0201863025444267,,-0.004136253041362489,,1.8256035311761654,
hydro-531_basin_list.txt,03340800_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.1,1.6449146386408169,,-0.009489051094890483,,1.1911826101868184,
hydro-531_basin_list.txt,03340800_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.15,1.1385041137210063,,-0.012408759124087593,,0.9127633349130811,
hydro-531_basin_list.txt,03340800_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.05,1.747323501583216,0.1192289571208337,-0.027326642335766413,0.008777462189410303,1.0679484954967169,0.022367802054811363
hydro-531_basin_list.txt,03340800_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.1,1.1559045024288688,0.051867414194357676,-0.06423357664233575,0.014621754319175142,0.8500305984513994,0.021689862100741097
hydro-531_basin_list.txt,03340800_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.15,0.8811401563114203,0.01645341832123871,-0.10380170316301704,0.008788432650121568,0.7118154437693107,0.010163895665909745
hydro-531_basin_list.txt,03340800_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.05,2.1524348580244466,0.026921477458658537,0.0006538929440389335,0.001476966979352559,1.535112362302876,0.008742981135906337
hydro-531_basin_list.txt,03340800_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.1,1.3017588944883605,0.01107691287176464,0.01628649635036497,0.001412952135519715,0.9937998801427315,0.006806413083517839
hydro-531_basin_list.txt,03340800_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.15,0.9421699222521698,0.007209925077216203,0.035796836982968316,0.0013487565587642055,0.7572007883179117,0.0028336539037840964
hydro-531_basin_list.txt,03346000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.05,3.8884512219043255,,-0.0056569343065693695,,2.4345102007228907,
hydro-531_basin_list.txt,03346000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.1,2.1286402426460653,,-0.012226277372262756,,1.6139558740892084,
hydro-531_basin_list.txt,03346000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.15,1.4545528064787823,,-0.016058394160583994,,1.2406575594547553,
hydro-531_basin_list.txt,03346000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.05,3.3181663006362836,,-0.042457420924574205,,2.475981149613011,
hydro-531_basin_list.txt,03346000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.1,1.8821144030041939,,-0.05723844282238441,,1.6311136211629462,
hydro-531_basin_list.txt,03346000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.15,1.2303212646150241,,-0.06563260340632607,,1.2441574791786227,
hydro-531_basin_list.txt,03346000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.05,3.621470451500004,,-0.04002433090024331,,2.668453092171885,
hydro-531_basin_list.txt,03346000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.1,1.7995434345953947,,-0.1186739659367397,,1.7420002653680169,
hydro-531_basin_list.txt,03346000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.15,1.1906530526070118,,-0.08722627737226277,,1.2532322284781854,
hydro-531_basin_list.txt,03346000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.05,4.067552785840058,,-0.0035279805352798482,,2.3476256199550436,
hydro-531_basin_list.txt,03346000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.1,2.340164430475728,,-0.003102189781021919,,1.5650789934177056,
hydro-531_basin_list.txt,03346000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.15,1.6035890822681778,,-0.0111922141119222,,1.2098003667003165,
hydro-531_basin_list.txt,03346000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.05,2.419740354139222,0.09108008288210699,-0.00033454987834551086,0.006839122050090434,1.19746984085442,0.041883414554923885
hydro-531_basin_list.txt,03346000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.1,1.4790805617252187,0.0478861618043598,-0.023099148418491477,0.009289441776981603,0.9458619450270527,0.020727645232052484
hydro-531_basin_list.txt,03346000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.15,1.095049095360467,0.03362975533491482,-0.04844890510948904,0.009477151125841162,0.7803160100049807,0.0071771329813537085
hydro-531_basin_list.txt,03346000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.05,2.8920176055626783,0.029050357138156353,0.0025547445255474505,0.000657009397648839,1.718877702053532,0.024297289521451954
hydro-531_basin_list.txt,03346000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.1,1.7217986750305423,0.012990067332579985,0.01073600973236008,0.0015997297078324793,1.1544817783362789,0.00549797540806881
hydro-531_basin_list.txt,03346000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.15,1.1936738955360042,0.009607589917612847,0.028345498783454964,0.0015900635788076028,0.8892653381700468,0.005595899759220467
hydro-531_basin_list.txt,03364500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.05,3.3880967347001216,,-0.005048661800486617,,2.5702262402188096,
hydro-531_basin_list.txt,03364500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.1,1.7300755446663447,,-0.02317518248175185,,1.634900164937741,
hydro-531_basin_list.txt,03364500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.15,1.1439742790195193,,-0.03856447688564482,,1.2397845307233255,
hydro-531_basin_list.txt,03364500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.05,3.208564230397235,,-0.03394160583941601,,2.732093508071787,
hydro-531_basin_list.txt,03364500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.1,1.691005903167011,,-0.04324817518248178,,1.6564699922767048,
hydro-531_basin_list.txt,03364500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.15,1.1503893330947037,,-0.05072992700729931,,1.2334712335905205,
hydro-531_basin_list.txt,03364500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.05,3.8888670570260127,,-0.09081508515815089,,3.0441486184066613,
hydro-531_basin_list.txt,03364500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.1,1.8002528629635082,,-0.09251824817518248,,1.7333079400162752,
hydro-531_basin_list.txt,03364500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.15,1.4632877339303059,,-0.07293187347931876,,1.3087409462507655,
hydro-531_basin_list.txt,03364500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.05,3.762581074433605,,-0.0038321167883211132,,2.5489981821500254,
hydro-531_basin_list.txt,03364500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.1,2.012781589208148,,-0.003406326034063295,,1.6129876148848457,
hydro-531_basin_list.txt,03364500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.15,1.4163083094750009,,-0.00663017031630167,,1.2201446689312578,
hydro-531_basin_list.txt,03364500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.05,1.9382747804107021,0.15604156159257196,-0.03059610705596104,0.015991513877408475,1.4804093600056756,0.040664744220054
hydro-531_basin_list.txt,03364500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.1,1.3355960707948373,0.03402667843011952,-0.06256082725060824,0.013246521739892058,1.083193869993004,0.006962971778495096
hydro-531_basin_list.txt,03364500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.15,1.0046045731009867,0.04381766574307847,-0.085933698296837,0.01976398186829067,0.8965846268219487,0.010624227147372711
